"","MesM","DiaM","Hora","Temp","Presion","Humedad","PrecipActual","PrecipAcum","fecha"
"3038",5,8,"06",15.78,767.59,74.58,0,0,50806
"3039",5,8,"07",15.74,767.8,76.25,0,0,50807
"3040",5,8,"08",16.05,767.93,75.5,0,0,50808
"3041",5,8,"09",16.79,768.08,72.67,0,0,50809
"3042",5,8,"10",17.76,767.82,65.92,0,0,50810
"3043",5,8,"11",18.5,767.63,60.83,0,0,50811
"3044",5,8,"12",19.61,766.97,55.5,0,0,50812
"3045",5,8,"13",20.07,766.32,53.08,0,0,50813
"3046",5,8,"14",19.48,765.89,57.25,0,0,50814
"3047",5,8,"15",19.63,765.41,54.08,0,0,50815
"3048",5,8,"16",19.37,765.26,56.17,0,0,50816
"3049",5,8,"17",18.55,765.17,58.25,0,0,50817
"3050",5,8,"18",18.05,764.98,61,0,0,50818
"3051",5,8,"19",17.91,765.22,64.42,0,0,50819
"3052",5,8,"20",17.85,765.34,69.17,0.02,0.02,50820
"3053",5,8,"21",17.78,765.26,71.67,0.25,0.25,50821
"3054",5,8,"22",17.86,764.94,73.17,0,0.25,50822
"3055",5,8,"23",17.96,764.64,67.08,0,0.25,50823
"3056",5,9,"00",17.76,764.41,65.17,0,0,50900
"3057",5,9,"01",17.52,764.05,66.92,0,0,50901
"3058",5,9,"02",17.4,763.56,72.58,0,0,50902
"3059",5,9,"03",17.2,763.61,73.92,0,0,50903
"3060",5,9,"04",16.73,763.04,75.5,0,0,50904
"3061",5,9,"05",16.49,762.51,78.08,0,0,50905
"3062",5,9,"06",16.41,761.71,78.83,0,0,50906
"3063",5,9,"07",16.49,761.49,80,0,0,50907
"3064",5,9,"08",16.89,761.41,79.08,0,0,50908
"3065",5,9,"09",17.06,761.2,78.42,0,0,50909
"3066",5,9,"10",17.46,760.56,76.25,0,0,50910
"3067",5,9,"11",17.84,760.01,75.25,0,0,50911
"3068",5,9,"12",18.31,758.95,76,0,0,50912
"3069",5,9,"13",19.21,757.37,75.75,0,0,50913
"3070",5,9,"14",19.72,755.95,77.25,0,0,50914
"3071",5,9,"15",19.53,754.87,82.58,0,0,50915
"3072",5,9,"16",19.41,754.29,89.42,1.16,1.16,50916
"3073",5,9,"17",18.77,754.97,92.17,0.36,1.42,50917
"3074",5,9,"18",17.63,755,94.83,0.1,1.52,50918
"3075",5,9,"19",17.61,755.59,98.83,0,1.52,50919
"3076",5,9,"20",17.61,755.27,99,0,1.52,50920
"3077",5,9,"21",17.51,754.46,99,0,1.52,50921
"3078",5,9,"22",17.39,754.7,99,0,1.52,50922
"3079",5,9,"23",17.5,754.87,99,0,1.52,50923
"3080",5,10,"00",17.4,754.91,99,0,0,51000
"3081",5,10,"01",17.13,755.18,99,0,0,51001
"3082",5,10,"02",16.87,755.12,99,0,0,51002
"3083",5,10,"03",16.85,755.59,99,0,0,51003
"3084",5,10,"04",16.89,755.75,99,0,0,51004
"3085",5,10,"05",16.67,755.71,99,0,0,51005
"3086",5,10,"06",16.53,756.35,99,0,0,51006
"3087",5,10,"07",16.08,756.9,99,0,0,51007
"3088",5,10,"08",15.95,757.68,99,0,0,51008
"3089",5,10,"09",15.74,758.23,99,0,0,51009
"3090",5,10,"10",15.47,758.55,98.75,0,0,51010
"3091",5,10,"11",15.85,758.61,89.75,0,0,51011
"3092",5,10,"12",16.43,758.63,75.42,0,0,51012
"3093",5,10,"13",17.61,758.36,67.08,0,0,51013
"3094",5,10,"14",18.22,757.94,62.17,0,0,51014
"3095",5,10,"15",17.67,757.7,61.33,0,0,51015
"3096",5,10,"16",17.32,757.85,63.58,0,0,51016
"3097",5,10,"17",17.16,758.02,63.67,0,0,51017
"3098",5,10,"18",16.7,758.19,62.83,0,0,51018
"3099",5,10,"19",16.26,758.85,63.25,0,0,51019
"3100",5,10,"20",15.82,759.1,65.75,0,0,51020
"3101",5,10,"21",15.37,759.42,68.17,0,0,51021
"3102",5,10,"22",14.94,759.71,70.33,0,0,51022
"3103",5,10,"23",14.49,759.84,71.58,0,0,51023
"3104",5,11,"00",14.06,760.01,72.67,0,0,51100
"3105",5,11,"01",13.78,760.31,74.67,0,0,51101
"3106",5,11,"02",13.46,760.61,75.75,0,0,51102
"3107",5,11,"03",13,760.79,77.75,0,0,51103
"3108",5,11,"04",12.79,761.11,79.67,0,0,51104
"3109",5,11,"05",12.73,761.6,80,0,0,51105
"3110",5,11,"06",12.5,762.13,80.42,0,0,51106
"3111",5,11,"07",12.11,762.57,82,0,0,51107
"3112",5,11,"08",12.03,763.02,81.75,0,0,51108
"3113",5,11,"09",13.1,763.5,73.58,0,0,51109
"3114",5,11,"10",14.55,763.69,65.5,0,0,51110
"3115",5,11,"11",16.5,763.84,59.08,0,0,51111
"3116",5,11,"12",18.3,763.76,46.42,0,0,51112
"3117",5,11,"13",19.58,763.37,41.58,0,0,51113
"3118",5,11,"14",19.63,763.02,35.92,0,0,51114
"3119",5,11,"15",19.3,762.87,33,0,0,51115
"3120",5,11,"16",18.78,763.08,32.92,0,0,51116
"3121",5,11,"17",18.05,763.33,35.33,0,0,51117
"3122",5,11,"18",16.93,763.59,42.17,0.21,0.23,51118
"3123",5,11,"19",16.04,764.03,49.33,0.04,0.25,51119
"3124",5,11,"20",15.49,764.44,54.25,0,0.25,51120
"3125",5,11,"21",15.41,764.71,56.25,0,0.25,51121
"3126",5,11,"22",15.1,765.2,58.67,0,0.25,51122
"3127",5,11,"23",14.72,765.66,55.67,0,0.25,51123
"3128",5,12,"00",14.24,765.83,58.5,0,0,51200
"3129",5,12,"01",13.72,765.83,60.83,0,0,51201
"3130",5,12,"02",13.8,765.71,57.92,0,0,51202
"3131",5,12,"03",13.89,765.54,55.42,0,0,51203
"3132",5,12,"04",13.31,765.3,58.58,0,0,51204
"3133",5,12,"05",13.19,765.09,62.25,0,0,51205
"3134",5,12,"06",13.06,765.56,67.33,0,0,51206
"3135",5,12,"07",12.83,765.87,72.25,0,0,51207
"3136",5,12,"08",13.1,766.19,75.42,0,0,51208
"3137",5,12,"09",14.76,766.64,71.83,0,0,51209
"3138",5,12,"10",17,766.83,60.25,0,0,51210
"3139",5,12,"11",19.59,766.74,45.92,0,0,51211
"3140",5,12,"12",21.62,766.12,38.58,0,0,51212
"3141",5,12,"13",22.64,765.56,32.08,0,0,51213
"3142",5,12,"14",22.72,765.13,30.5,0,0,51214
"3143",5,12,"15",22.19,764.98,33,0,0,51215
"3144",5,12,"16",21.67,764.96,34.33,0,0,51216
"3145",5,12,"17",21.37,765.22,36.83,0,0,51217
"3146",5,12,"18",20.19,765.41,41.58,0,0,51218
"3147",5,12,"19",19.46,765.75,45,0,0,51219
"3148",5,12,"20",17.99,766.06,49.67,0,0,51220
"3149",5,12,"21",17.46,766.21,52.75,0,0,51221
"3150",5,12,"22",17,766.32,54.58,0,0,51222
"3151",5,12,"23",16.39,766.57,58.08,0,0,51223
"3152",5,13,"00",16.3,766.57,59.08,0,0,51300
"3153",5,13,"01",16.02,766.77,58,0,0,51301
"3154",5,13,"02",15.54,767.04,55.92,0,0,51302
"3155",5,13,"03",15.08,767.23,58.08,0,0,51303
"3156",5,13,"04",14.53,767.33,60.17,0,0,51304
"3157",5,13,"05",14.2,767.46,60.5,0,0,51305
"3158",5,13,"06",13.83,767.89,61.92,0,0,51306
"3159",5,13,"07",13.83,768.12,62.92,0,0,51307
"3160",5,13,"08",14.42,768.41,61.58,0,0,51308
"3161",5,13,"09",16,768.86,59.92,0,0,51309
"3162",5,13,"10",18.25,769.01,51.67,0,0,51310
"3163",5,13,"11",20.47,768.9,44.75,0,0,51311
"3164",5,13,"12",21.95,768.86,40.75,0,0,51312
"3165",5,13,"13",22.99,768.71,33.92,0,0,51313
"3166",5,13,"14",22.98,768.71,34.17,0,0,51314
"3167",5,13,"15",22.55,769.03,36.33,0,0,51315
"3168",5,13,"16",22.01,769.54,40.42,0,0,51316
"3169",5,13,"17",21.28,769.96,43.75,0,0,51317
"3170",5,13,"18",19.92,770.51,53.83,0,0,51318
"3171",5,13,"19",18.93,771.14,41.5,0,0,51319
"3172",5,13,"20",17.83,771.82,45.58,0,0,51320
"3173",5,13,"21",16.54,772.33,58,0,0,51321
"3174",5,13,"22",15.43,772.71,60.75,0,0,51322
"3175",5,13,"23",14.55,773.11,61,0,0,51323
"3176",5,14,"00",13.8,773.39,61,0,0,51400
"3177",5,14,"01",13.24,773.58,61,0,0,51401
"3178",5,14,"02",12.6,773.58,60.83,0,0,51402
"3179",5,14,"03",12.09,773.62,62.17,0,0,51403
"3180",5,14,"04",11.77,773.47,63.25,0,0,51404
"3181",5,14,"05",11.62,773.47,63.42,0,0,51405
"3182",5,14,"06",11.38,773.83,64.42,0,0,51406
"3183",5,14,"07",11.28,774.02,64.17,0,0,51407
"3184",5,14,"08",11.46,774.36,62.83,0,0,51408
"3185",5,14,"09",12.75,774.78,55.25,0,0,51409
"3186",5,14,"10",14.3,774.95,48.17,0,0,51410
"3187",5,14,"11",15.84,774.64,45.17,0,0,51411
"3188",5,14,"12",16.77,774.17,46.92,0,0,51412
"3189",5,14,"13",17.05,773.75,47.83,0,0,51413
"3190",5,14,"14",17,773.28,47.42,0,0,51414
"3191",5,14,"15",16.42,773.03,50.17,0,0,51415
"3192",5,14,"16",16.18,772.94,51.5,0,0,51416
"3193",5,14,"17",15.69,772.92,53.58,0,0,51417
"3194",5,14,"18",15.52,772.82,58.83,0,0,51418
"3195",5,14,"19",15.59,772.79,62.25,0,0,51419
"3196",5,14,"20",15.7,772.9,65.67,0,0,51420
"3197",5,14,"21",15.9,772.92,66.42,0,0,51421
"3198",5,14,"22",16.5,772.84,58.25,0,0,51422
"3199",5,14,"23",16.39,772.88,62.17,0,0,51423
"3200",5,15,"00",16.12,772.67,60.5,0,0,51500
"3201",5,15,"01",15.76,772.67,60.92,0,0,51501
"3202",5,15,"02",15.6,772.67,61.33,0,0,51502
"3203",5,15,"03",15.47,772.52,61.42,0,0,51503
"3204",5,15,"04",15.45,772.41,60.58,0,0,51504
"3205",5,15,"05",15.26,772.31,63.67,0,0,51505
"3206",5,15,"06",15.1,772.41,65.75,0,0,51506
"3207",5,15,"07",15.1,772.61,65.58,0,0,51507
"3208",5,15,"08",15.45,772.92,65.25,0,0,51508
"3209",5,15,"09",16.9,773.18,56.33,0,0,51509
"3210",5,15,"10",18,773.43,50.33,0,0,51510
"3211",5,15,"11",18.91,773.28,49,0,0,51511
"3212",5,15,"12",19.31,772.71,48,0,0,51512
"3213",5,15,"13",20.05,772.01,45.67,0,0,51513
"3214",5,15,"14",19.65,771.38,48.67,0,0,51514
"3215",5,15,"15",19.76,770.95,49.83,0,0,51515
"3216",5,15,"16",19.24,770.72,51.92,0,0,51516
"3217",5,15,"17",18.56,770.64,55.83,0,0,51517
"3218",5,15,"18",17.73,770.64,63.33,0,0,51518
"3219",5,15,"19",17.2,770.89,70.25,0,0,51519
"3220",5,15,"20",16.94,770.83,72.83,0,0,51520
"3221",5,15,"21",16.88,770.76,73.75,0,0,51521
"3222",5,15,"22",16.05,771.12,72.08,0,0,51522
"3223",5,15,"23",15.46,771.23,74.17,0,0,51523
"3224",5,16,"00",15.08,770.93,76.75,0,0,51600
"3225",5,16,"01",14.85,770.83,79.58,0,0,51601
"3226",5,16,"02",16.33,770.62,79,0,0,51602
"3227",5,16,"03",16.38,770.4,74.75,0,0,51603
"3228",5,16,"04",16.05,770.38,73.42,0,0,51604
"3229",5,16,"05",15.67,770.42,73.58,0,0,51605
"3230",5,16,"06",14.73,770.62,76.83,0,0,51606
"3231",5,16,"07",14.73,770.64,78.17,0,0,51607
"3232",5,16,"08",15.74,770.7,74.58,0,0,51608
"3233",5,16,"09",17.12,770.87,68,0,0,51609
"3234",5,16,"10",18.47,770.72,63.92,0,0,51610
"3235",5,16,"11",19.71,770.53,62.75,0,0,51611
"3236",5,16,"12",20.35,769.98,59.67,0,0,51612
"3237",5,16,"13",21.18,769.07,58.75,0,0,51613
"3238",5,16,"14",22.09,768.37,54.25,0,0,51614
"3239",5,16,"15",22.29,768.01,51.92,0,0,51615
"3240",5,16,"16",22.14,767.72,51.17,0,0,51616
"3241",5,16,"17",21.28,767.48,56.75,0,0,51617
"3242",5,16,"18",20.75,767.29,59.08,0,0,51618
"3243",5,16,"19",20.75,767.16,54.08,0,0,51619
"3244",5,16,"20",20.34,767.27,55.75,0,0,51620
"3245",5,16,"21",19.79,767.29,61.33,0,0,51621
"3246",5,16,"22",19.43,767.46,65,0,0,51622
"3247",5,16,"23",19.21,767.44,69.67,0,0,51623
"3248",5,17,"00",18.99,767.12,71,0,0,51700
"3249",5,17,"01",18.74,766.93,71.67,0,0,51701
"3250",5,17,"02",18.49,766.7,72.67,0,0,51702
"3251",5,17,"03",18.31,766.45,74,0,0,51703
"3252",5,17,"04",18.11,766.02,74.33,0,0,51704
"3253",5,17,"05",17.81,765.98,75.17,0,0,51705
"3254",5,17,"06",17.59,766.06,75.58,0,0,51706
"3255",5,17,"07",17.33,766.12,77.33,0,0,51707
"3256",5,17,"08",17.58,766.06,72.67,0,0,51708
"3257",5,17,"09",18.03,766.1,70.42,0,0,51709
"3258",5,17,"10",18.68,765.98,67.17,0,0,51710
"3259",5,17,"11",19.99,765.51,62.75,0,0,51711
"3260",5,17,"12",20.66,764.75,62.5,0,0,51712
"3261",5,17,"13",21.65,763.86,59,0,0,51713
"3262",5,17,"14",22.65,763.1,54.33,0,0,51714
"3263",5,17,"15",22.75,762.46,52.92,0,0,51715
"3264",5,17,"16",22.43,762.08,57.67,0,0,51716
"3265",5,17,"17",22.03,761.85,63,0,0,51717
"3266",5,17,"18",21.79,761.92,62.42,0,0,51718
"3267",5,17,"19",21.44,762.1,63.67,0,0,51719
"3268",5,17,"20",20.89,762.47,68.58,0,0,51720
"3269",5,17,"21",20.54,762.53,70.25,0,0,51721
"3270",5,17,"22",20.34,762.74,68.08,0,0,51722
"3271",5,17,"23",20.21,763,65.42,0,0,51723
"3272",5,18,"00",19.81,763.39,65,0,0,51800
"3273",5,18,"01",19.5,763.56,67.42,0,0,51801
"3274",5,18,"02",19.19,763.71,67.33,0,0,51802
"3275",5,18,"03",18.93,763.52,68.83,0,0,51803
"3276",5,18,"04",18.68,763.46,70,0,0,51804
"3277",5,18,"05",18.35,763.17,71,0,0,51805
"3278",5,18,"06",18.21,763.06,71.75,0,0,51806
"3279",5,18,"07",17.92,763.31,73.5,0,0,51807
"3280",5,18,"08",17.89,763.52,74.25,0,0,51808
"3281",5,18,"09",18.62,763.67,70.75,0,0,51809
"3282",5,18,"10",19.59,763.82,66.58,0,0,51810
"3283",5,18,"11",21.01,763.63,63.5,0,0,51811
"3284",5,18,"12",22.52,763.12,59.33,0,0,51812
"3285",5,18,"13",24.18,762.74,54.08,0,0,51813
"3286",5,18,"14",24.13,762.36,57.5,0,0,51814
"3287",5,18,"15",24.49,762.04,55.08,0,0,51815
"3288",5,18,"16",23.92,762,57,0,0,51816
"3289",5,18,"17",23.19,762.15,60.17,0,0,51817
"3290",5,18,"18",21.62,762.49,68.25,0,0,51818
"3291",5,18,"19",20.26,762.66,74.33,0,0,51819
"3292",5,18,"20",20.25,762.74,74.67,0,0,51820
"3293",5,18,"21",20.2,763.31,74.75,0,0,51821
"3294",5,18,"22",19.66,763.78,79.08,0,0,51822
"3295",5,18,"23",19.07,763.99,82.25,0,0,51823
"3296",5,19,"00",18.57,764.01,84.58,0,0,51900
"3297",5,19,"01",16.83,764.01,87.75,0,0,51901
"3298",5,19,"02",15.82,763.95,91.25,0,0,51902
"3299",5,19,"03",15.5,763.86,92,0,0,51903
"3300",5,19,"04",15.34,763.99,91.33,0,0,51904
"3301",5,19,"05",15.14,764.2,89.08,0,0,51905
"3302",5,19,"06",14.83,764.33,86.08,0,0,51906
"3303",5,19,"07",14.65,764.75,84.33,0,0,51907
"3304",5,19,"08",14.49,765.32,82.25,0,0,51908
"3305",5,19,"09",14.56,765.73,80.17,0,0,51909
"3306",5,19,"10",15.37,766.02,75.33,0,0,51910
"3307",5,19,"11",15.96,766.02,72.33,0,0,51911
"3308",5,19,"12",16.02,765.83,70.75,0,0,51912
"3309",5,19,"13",15.96,765.35,70.58,0,0,51913
"3310",5,19,"14",16.54,764.9,68,0,0,51914
"3311",5,19,"15",16.81,764.83,64.5,0,0,51915
"3312",5,19,"16",16.55,764.79,62.83,0,0,51916
"3313",5,19,"17",16.28,764.75,65.75,0,0,51917
"3314",5,19,"18",15.73,764.83,70.67,0,0,51918
"3315",5,19,"19",15.4,765.26,70.08,0,0,51919
"3316",5,19,"20",15.17,765.52,71,0,0,51920
"3317",5,19,"21",15.46,765.49,72,0,0,51921
"3318",5,19,"22",15.43,765.73,72.58,0,0,51922
"3319",5,19,"23",15.12,766.04,73.75,0,0,51923
"3320",5,20,"00",14.79,765.75,75,0,0,52000
"3321",5,20,"01",14.59,765.77,75.42,0,0,52001
"3322",5,20,"02",14.77,765.56,70.58,0,0,52002
"3323",5,20,"03",14.6,765.34,70.5,0,0,52003
"3324",5,20,"04",14.28,764.92,71,0,0,52004
"3325",5,20,"05",14.08,764.77,71.25,0,0,52005
"3326",5,20,"06",14.37,765.01,66.75,0,0,52006
"3327",5,20,"07",14.3,765.09,66.25,0,0,52007
"3328",5,20,"08",14.58,765.41,68,0,0,52008
"3329",5,20,"09",15.12,765.49,68.75,0,0,52009
"3330",5,20,"10",16.6,765.43,64,0,0,52010
"3331",5,20,"11",17.54,765.49,56,0,0,52011
"3332",5,20,"12",18.12,765.24,52.67,0,0,52012
"3333",5,20,"13",18.18,764.41,51.83,0.15,0.15,52013
"3334",5,20,"14",17.72,763.78,52.25,0.12,0.25,52014
"3335",5,20,"15",17.39,763.39,55.33,0,0.25,52015
"3336",5,20,"16",17.16,763.59,60.67,0,0.25,52016
"3337",5,20,"17",16.93,763.33,63.08,0,0.25,52017
"3338",5,20,"18",15.71,763.93,72.75,0.15,0.4,52018
"3339",5,20,"19",14.83,764.18,81.33,0.12,0.51,52019
"3340",5,20,"20",14.72,763.71,84.67,0,0.51,52020
"3341",5,20,"21",15.02,763.67,81.92,0,0.51,52021
"3342",5,20,"22",15.38,764.03,80.08,0,0.51,52022
"3343",5,20,"23",15.55,764.18,76.67,0,0.51,52023
"3344",5,21,"00",15.73,764.12,76.25,0,0,52100
"3345",5,21,"01",15.61,764.07,79.42,0,0,52101
"3346",5,21,"02",14.78,765.43,87.58,0,0,52102
"3347",5,21,"03",13.36,765.09,93.08,0,0,52103
"3348",5,21,"04",13.42,764.71,96.5,0,0,52104
"3349",5,21,"05",13.48,764.96,94.92,0,0,52105
"3350",5,21,"06",13.61,765.41,91.25,0,0,52106
"3351",5,21,"07",13.63,765.7,86.92,0.23,0.25,52107
"3352",5,21,"08",13.91,766.13,83.08,0.02,0.25,52108
"3353",5,21,"09",14.07,766.79,81.67,0,0.25,52109
"3354",5,21,"10",14.18,767.33,79.33,0,0.25,52110
"3355",5,21,"11",14.86,767.42,77.75,0,0.25,52111
"3356",5,21,"12",15.66,767.29,73.08,0,0.25,52112
"3357",5,21,"13",16.17,767,68.75,0,0.25,52113
"3358",5,21,"14",16.25,766.83,66.42,0,0.25,52114
"3359",5,21,"15",16.17,766.98,65.58,0,0.25,52115
"3360",5,21,"16",16.4,767.06,63.58,0,0.25,52116
"3361",5,21,"17",16.14,767.53,63.58,0,0.25,52117
"3362",5,21,"18",15.69,767.89,64.58,0,0.25,52118
"3363",5,21,"19",15.34,768.2,63.58,0,0.25,52119
"3364",5,21,"20",14.67,768.52,62.5,0,0.25,52120
"3365",5,21,"21",14.02,768.62,63.33,0,0.25,52121
"3366",5,21,"22",13.45,768.8,64,0,0.25,52122
"3367",5,21,"23",12.78,768.58,65.67,0,0.25,52123
"3368",5,22,"00",12.37,768.61,68.92,0,0,52200
"3369",5,22,"01",12.12,769.03,70,0,0,52201
"3370",5,22,"02",12,769.15,70,0,0,52202
"3371",5,22,"03",12.08,769.13,69.58,0,0,52203
"3372",5,22,"04",11.65,768.99,70,0,0,52204
"3373",5,22,"05",11.39,768.75,71.42,0,0,52205
"3374",5,22,"06",11.35,768.86,72,0,0,52206
"3375",5,22,"07",11.27,768.94,72.67,0,0,52207
"3376",5,22,"08",11.23,769.03,73,0,0,52208
"3377",5,22,"09",11.93,769.11,71.58,0,0,52209
"3378",5,22,"10",13.73,769.2,65.92,0,0,52210
"3379",5,22,"11",15.68,769.13,61.67,0,0,52211
"3380",5,22,"12",17.38,768.98,54.92,0,0,52212
"3381",5,22,"13",17.96,768.29,50.5,0,0,52213
"3382",5,22,"14",17.85,767.84,49.67,0,0,52214
"3383",5,22,"15",17.63,767.53,47.83,0,0,52215
"3384",5,22,"16",17.27,767.42,59.75,0,0,52216
"3385",5,22,"17",16.68,767.31,55.83,0,0,52217
"3386",5,22,"18",16.32,767.5,52.17,0,0,52218
"3387",5,22,"19",15.64,767.57,54.92,0,0,52219
"3388",5,22,"20",15.06,767.74,55.67,0,0,52220
"3389",5,22,"21",14.33,768.18,56.25,0,0,52221
"3390",5,22,"22",13.87,768.58,54,0,0,52222
"3391",5,22,"23",13.39,768.31,54.33,0,0,52223
"3392",5,23,"00",12.88,768.1,56.67,0,0,52300
"3393",5,23,"01",12.28,767.97,62.17,0,0,52301
"3394",5,23,"02",11.84,768.04,64.42,0,0,52302
"3395",5,23,"03",11.34,767.8,65.75,0,0,52303
"3396",5,23,"04",10.97,767.38,67.17,0,0,52304
"3397",5,23,"05",10.61,767.14,67.92,0,0,52305
"3398",5,23,"06",10.17,767.55,66.83,0,0,52306
"3399",5,23,"07",9.9,767.65,67.58,0,0,52307
"3400",5,23,"08",10.07,767.88,65.08,0,0,52308
"3401",5,23,"09",11.46,767.95,60.08,0,0,52309
"3402",5,23,"10",12.99,768.04,48.33,0,0,52310
"3403",5,23,"11",14.32,767.8,41.58,0,0,52311
"3404",5,23,"12",16.15,767.29,34.58,0,0,52312
"3405",5,23,"13",17.65,766.47,28.58,0,0,52313
"3406",5,23,"14",17.62,766.11,27.92,0,0,52314
"3407",5,23,"15",17,765.75,30.5,0,0,52315
"3408",5,23,"16",16.06,765.56,31.75,0,0,52316
"3409",5,23,"17",15.16,765.66,33.83,0,0,52317
"3410",5,23,"18",14.18,765.62,38.75,0,0,52318
"3411",5,23,"19",13.43,765.64,41.92,0,0,52319
"3412",5,23,"20",13.02,765.47,45,0,0,52320
"3413",5,23,"21",12.74,765.28,47.42,0,0,52321
"3414",5,23,"22",12.53,765.24,49.42,0,0,52322
"3415",5,23,"23",12.09,765.11,54.08,0,0,52323
"3416",5,24,"00",11.62,765.03,56.67,0,0,52400
"3417",5,24,"01",11.35,764.98,59.58,0,0,52401
"3418",5,24,"02",11.09,764.69,60,0,0,52402
"3419",5,24,"03",10.68,764.35,60.92,0,0,52403
"3420",5,24,"04",10.55,764.14,61.83,0,0,52404
"3421",5,24,"05",10.39,763.95,62.83,0,0,52405
"3422",5,24,"06",10.31,763.93,63.5,0,0,52406
"3423",5,24,"07",10.19,764.18,64.5,0,0,52407
"3424",5,24,"08",10.3,764.35,65.08,0,0,52408
"3425",5,24,"09",11.8,764.44,60.17,0,0,52409
"3426",5,24,"10",13.82,764.54,50.08,0,0,52410
"3427",5,24,"11",16.07,764.14,43.25,0,0,52411
"3428",5,24,"12",18.47,763.67,36.25,0,0,52412
"3429",5,24,"13",19.6,763,38.08,0,0,52413
"3430",5,24,"14",19.5,762.4,37.42,0,0,52414
"3431",5,24,"15",19.17,762.21,37.08,0,0,52415
"3432",5,24,"16",18.5,762.19,38.08,0,0,52416
"3433",5,24,"17",17.62,762.06,40.83,0,0,52417
"3434",5,24,"18",16.51,762.21,46.08,0,0,52418
"3435",5,24,"19",15.94,762.57,51,0,0,52419
"3436",5,24,"20",15.81,762.98,51.08,0,0,52420
"3437",5,24,"21",15.19,763.23,53.5,0,0,52421
"3438",5,24,"22",14.66,763.06,52.25,0,0,52422
"3439",5,24,"23",14.14,763.04,48.5,0,0,52423
"3440",5,25,"00",13.93,763.27,41.33,0,0,52500
"3441",5,25,"01",13.37,763.08,45.42,0,0,52501
"3442",5,25,"02",13.57,762.74,50.42,0,0,52502
"3443",5,25,"03",13.05,762.38,53.92,0,0,52503
"3444",5,25,"04",12.98,762.06,56.75,0,0,52504
"3445",5,25,"05",12.6,762.15,60.42,0,0,52505
"3446",5,25,"06",12.6,762.44,60.33,0,0,52506
"3447",5,25,"07",12.41,762.85,63.75,0,0,52507
"3448",5,25,"08",12.3,763.37,66.75,0,0,52508
"3449",5,25,"09",13.26,763.5,63.58,0,0,52509
"3450",5,25,"10",15.56,763.67,58.5,0,0,52510
"3451",5,25,"11",17.1,763.31,53.67,0,0,52511
"3452",5,25,"12",19.02,762.68,45.92,0,0,52512
"3453",5,25,"13",19.87,762.08,42.83,0,0,52513
"3454",5,25,"14",19.62,761.56,41.33,0,0,52514
"3455",5,25,"15",18.75,761.28,45,0,0,52515
"3456",5,25,"16",17.99,761,50.42,0,0,52516
"3457",5,25,"17",17.09,761.41,57.75,0,0,52517
"3458",5,25,"18",16.78,761.45,60.33,0,0,52518
"3459",5,25,"19",16.75,761.2,63,0,0,52519
"3460",5,25,"20",16.59,761.13,62,0,0,52520
"3461",5,25,"21",16.37,761.09,62.5,0,0,52521
"3462",5,25,"22",16.13,760.98,64.58,0,0,52522
"3463",5,25,"23",16,761.32,64.75,0,0,52523
"3464",5,26,"00",15.76,761.43,65.83,0,0,52600
"3465",5,26,"01",15.52,761.24,67.67,0,0,52601
"3466",5,26,"02",15.37,760.79,63.83,0,0,52602
"3467",5,26,"03",15.07,760.54,65.58,0,0,52603
"3468",5,26,"04",15.04,760.22,65.75,0,0,52604
"3469",5,26,"05",14.79,760.41,66.75,0,0,52605
"3470",5,26,"06",14.46,760.56,69.08,0,0,52606
"3471",5,26,"07",14.39,760.75,69.83,0,0,52607
"3472",5,26,"08",14.63,761,71.83,0,0,52608
"3473",5,26,"09",15.37,761.02,71.17,0,0,52609
"3474",5,26,"10",16.2,761.05,70.75,0,0,52610
"3475",5,26,"11",17.82,760.73,64.17,0,0,52611
"3476",5,26,"12",19.31,760.18,58.83,0,0,52612
"3477",5,26,"13",19.32,759.63,60.58,0,0,52613
"3478",5,26,"14",19.31,759.17,62.08,0,0,52614
"3479",5,26,"15",19.66,758.91,61.58,0,0,52615
"3480",5,26,"16",18.87,758.91,66.25,0,0,52616
"3481",5,26,"17",18.49,759.1,69.83,0,0,52617
"3482",5,26,"18",17.98,759.25,72.25,0,0,52618
"3483",5,26,"19",17.73,759.73,75.75,0,0,52619
"3484",5,26,"20",17.42,759.84,79.67,0,0,52620
"3485",5,26,"21",16.69,760.26,81.25,0,0,52621
"3486",5,26,"22",16.18,760.22,82.58,0,0,52622
"3487",5,26,"23",15.95,760.35,84,0,0,52623
"3488",5,27,"00",16.01,760.33,84.33,0,0,52700
"3489",5,27,"01",16.03,760.14,84.83,0,0,52701
"3490",5,27,"02",16,760.54,85.5,0,0,52702
"3491",5,27,"03",15.97,760.2,86,0,0,52703
"3492",5,27,"04",15.68,759.9,86,0,0,52704
"3493",5,27,"05",15.43,760.2,86.67,0,0,52705
"3494",5,27,"06",15.57,760.52,88,0,0,52706
"3495",5,27,"07",15.53,760.77,88,0,0,52707
"3496",5,27,"08",15.45,760.94,88.58,0,0,52708
"3497",5,27,"09",15.46,761.32,87.42,0,0,52709
"3498",5,27,"10",15.98,761.49,84,0,0,52710
"3499",5,27,"11",16.84,761.34,76.92,0,0,52711
"3500",5,27,"12",18.1,761.09,67.33,0,0,52712
"3501",5,27,"13",18.58,760.58,63.42,0,0,52713
"3502",5,27,"14",18.24,NA,63.57,0,0,52714
"3503",5,27,"15",18.16,759.57,64.78,0,0,52715
